,date,close_price,volume
2442,2015-11-30,1284000,534006
2441,2015-12-01,1321000,252113
2440,2015-12-02,1300000,229628
2439,2015-12-03,1290000,166695
2438,2015-12-04,1269000,192711
2437,2015-12-07,1262000,196107
2436,2015-12-08,1262000,138322
2435,2015-12-09,1263000,181812
2434,2015-12-10,1283000,303867
2433,2015-12-11,1284000,206729
2432,2015-12-14,1261000,222801
2431,2015-12-15,1277000,175494
2430,2015-12-16,1299000,207962
2429,2015-12-17,1290000,174677
2428,2015-12-18,1278000,168369
2427,2015-12-21,1280000,160466
2426,2015-12-22,1292000,206192
2425,2015-12-23,1295000,207148
2424,2015-12-24,1285000,156151
2423,2015-12-28,1266000,227230
2422,2015-12-29,1254000,232944
2421,2015-12-30,1260000,203958
2420,2016-01-04,1205000,306939
2419,2016-01-05,1208000,216002
2418,2016-01-06,1175000,366752
2417,2016-01-07,1163000,282388
2416,2016-01-08,1171000,257763
2415,2016-01-11,1152000,241277
2414,2016-01-12,1146000,206283
2413,2016-01-13,1148000,143316
2412,2016-01-14,1138000,209022
2411,2016-01-15,1132000,209464
2410,2016-01-18,1126000,320214
2409,2016-01-19,1171000,207242
2408,2016-01-20,1138000,167052
2407,2016-01-21,1131000,190352
2406,2016-01-22,1168000,147528
2405,2016-01-25,1162000,159913
2404,2016-01-26,1137000,152399
2403,2016-01-27,1175000,276237
2402,2016-01-28,1145000,315912
2401,2016-01-29,1150000,436983
2400,2016-02-01,1163000,259979
2399,2016-02-02,1156000,166348
2398,2016-02-03,1146000,174507
2397,2016-02-04,1156000,247959
2396,2016-02-05,1164000,188094
2395,2016-02-11,1130000,305262
2394,2016-02-12,1130000,256232
2393,2016-02-15,1154000,183146
2392,2016-02-16,1168000,180401
2391,2016-02-17,1185000,246062
2390,2016-02-18,1187000,222481
2389,2016-02-19,1190000,176852
2388,2016-02-22,1175000,174899
2387,2016-02-23,1181000,147674
2386,2016-02-24,1172000,140484
2385,2016-02-25,1179000,133635
2384,2016-02-26,1172000,177344
2383,2016-02-29,1178000,288680
2382,2016-03-02,1197000,236372
2381,2016-03-03,1220000,218991
2380,2016-03-04,1215000,201490
2379,2016-03-07,1223000,131376
2378,2016-03-08,1192000,216202
2377,2016-03-09,1194000,183380
2376,2016-03-10,1225000,283540
2375,2016-03-11,1249000,267225
2374,2016-03-14,1255000,217154
2373,2016-03-15,1253000,172808
2372,2016-03-16,1256000,146856
2371,2016-03-17,1263000,246869
2370,2016-03-18,1273000,225314
2369,2016-03-21,1267000,181170
2368,2016-03-22,1269000,202872
2367,2016-03-23,1279000,197418
2366,2016-03-24,1282000,218795
2365,2016-03-25,1288000,143446
2364,2016-03-28,1294000,121218
2363,2016-03-29,1290000,172454
2362,2016-03-30,1308000,267605
2361,2016-03-31,1312000,382615
2360,2016-04-01,1279000,271156
2359,2016-04-04,1305000,188046
2358,2016-04-05,1260000,236319
2357,2016-04-06,1285000,184234
2356,2016-04-07,1269000,258795
2355,2016-04-08,1246000,251868
2354,2016-04-11,1266000,120693
2353,2016-04-12,1275000,134054
2352,2016-04-14,1300000,335327
2351,2016-04-15,1300000,136599
2350,2016-04-18,1299000,128474
2349,2016-04-19,1288000,144766
2348,2016-04-20,1299000,171972
2347,2016-04-21,1294000,145089
2346,2016-04-22,1280000,114830
2345,2016-04-25,1281000,91957
2344,2016-04-26,1296000,166901
2343,2016-04-27,1300000,165946
2342,2016-04-28,1265000,293069
2341,2016-04-29,1245000,325078
2340,2016-05-02,1250000,140552
2339,2016-05-03,1261000,158066
2338,2016-05-04,1290000,294055
2337,2016-05-09,1299000,312894
2336,2016-05-10,1296000,171191
2335,2016-05-11,1292000,176688
2334,2016-05-12,1281000,152302
2333,2016-05-13,1253000,245698
2332,2016-05-16,1248000,234403
2331,2016-05-17,1264000,183671
2330,2016-05-18,1268000,183392
2329,2016-05-19,1270000,200249
2328,2016-05-20,1269000,159211
2327,2016-05-23,1286000,162251
2326,2016-05-24,1271000,208692
2325,2016-05-25,1295000,237255
2324,2016-05-26,1296000,253073
2323,2016-05-27,1282000,274891
2322,2016-05-30,1280000,206307
2321,2016-05-31,1292000,1250554
2320,2016-06-01,1333000,470080
2319,2016-06-02,1365000,476139
2318,2016-06-03,1377000,341324
2317,2016-06-07,1398000,462843
2316,2016-06-08,1406000,376162
2315,2016-06-09,1430000,515375
2314,2016-06-10,1406000,289681
2313,2016-06-13,1371000,304966
2312,2016-06-14,1380000,245461
2311,2016-06-15,1413000,306689
2310,2016-06-16,1409000,292431
2309,2016-06-17,1426000,328394
2308,2016-06-20,1431000,270316
2307,2016-06-21,1448000,200411
2306,2016-06-22,1445000,178965
2305,2016-06-23,1430000,225126
2304,2016-06-24,1400000,411052
2303,2016-06-27,1398000,236780
2302,2016-06-28,1399000,214379
2301,2016-06-29,1396000,210541
2300,2016-06-30,1425000,273434
2299,2016-07-01,1466000,287872
2298,2016-07-04,1466000,159900
2297,2016-07-05,1469000,157407
2296,2016-07-06,1421000,334983
2295,2016-07-07,1450000,229904
2294,2016-07-08,1460000,269963
2293,2016-07-11,1489000,281136
2292,2016-07-12,1464000,220494
2291,2016-07-13,1481000,200198
2290,2016-07-14,1500000,248605
2289,2016-07-15,1518000,232463
2288,2016-07-18,1533000,231344
2287,2016-07-19,1533000,202445
2286,2016-07-20,1540000,155463
2285,2016-07-21,1543000,170894
2284,2016-07-22,1516000,171703
2283,2016-07-25,1502000,154650
2282,2016-07-26,1530000,144570
2281,2016-07-27,1527000,126701
2280,2016-07-28,1507000,190074
2279,2016-07-29,1539000,299712
2278,2016-08-01,1568000,230308
2277,2016-08-02,1548000,166316
2276,2016-08-03,1517000,150098
2275,2016-08-04,1517000,140199
2274,2016-08-05,1561000,139177
2273,2016-08-08,1569000,222503
2272,2016-08-09,1567000,180464
2271,2016-08-10,1541000,246807
2270,2016-08-11,1559000,210672
2269,2016-08-12,1545000,209497
2268,2016-08-16,1568000,216862
2267,2016-08-17,1566000,148929
2266,2016-08-18,1640000,366541
2265,2016-08-19,1675000,336103
2264,2016-08-22,1665000,252244
2263,2016-08-23,1687000,230914
2262,2016-08-24,1653000,318771
2261,2016-08-25,1639000,283476
2260,2016-08-26,1612000,241160
2259,2016-08-29,1640000,178515
2258,2016-08-30,1645000,156992
2257,2016-08-31,1620000,410644
2256,2016-09-01,1587000,375803
2255,2016-09-02,1597000,163060
2254,2016-09-05,1606000,167676
2253,2016-09-06,1643000,153203
2252,2016-09-07,1621000,191837
2251,2016-09-08,1639000,241417
2250,2016-09-09,1575000,265168
2249,2016-09-12,1465000,529987
2248,2016-09-13,1527000,494345
2247,2016-09-19,1558000,448163
2246,2016-09-20,1585000,258423
2245,2016-09-21,1592000,210181
2244,2016-09-22,1618000,228599
2243,2016-09-23,1571000,365993
2242,2016-09-26,1568000,290496
2241,2016-09-27,1569000,196688
2240,2016-09-28,1567000,174128
2239,2016-09-29,1600000,227951
2238,2016-09-30,1598000,235254
2237,2016-10-04,1614000,261062
2236,2016-10-05,1619000,249409
2235,2016-10-06,1691000,591163
2234,2016-10-07,1706000,521011
2233,2016-10-10,1680000,505866
2232,2016-10-11,1545000,768543
2231,2016-10-12,1535000,781771
2230,2016-10-13,1557000,437291
2229,2016-10-14,1577000,283179
2228,2016-10-17,1590000,255704
2227,2016-10-18,1589000,207690
2226,2016-10-19,1625000,308891
2225,2016-10-20,1620000,206609
2224,2016-10-21,1589000,209550
2223,2016-10-24,1608000,185799
2222,2016-10-25,1597000,197322
2221,2016-10-26,1567000,210680
2220,2016-10-27,1573000,282340
2219,2016-10-28,1614000,204284
2218,2016-10-31,1639000,241344
2217,2016-11-01,1652000,206948
2216,2016-11-02,1643000,201985
2215,2016-11-03,1616000,206837
2214,2016-11-04,1627000,142077
2213,2016-11-07,1640000,153238
2212,2016-11-08,1644000,108349
2211,2016-11-09,1596000,313672
2210,2016-11-10,1649000,235907
2209,2016-11-11,1598000,256736
2208,2016-11-14,1553000,302666
2207,2016-11-15,1539000,273314
2206,2016-11-16,1558000,266164
2205,2016-11-17,1568000,157411
2204,2016-11-18,1586000,189215
2203,2016-11-21,1593000,163604
2202,2016-11-22,1640000,195022
2201,2016-11-23,1649000,253372
2200,2016-11-24,1650000,155143
2199,2016-11-25,1650000,125538
2198,2016-11-28,1677000,265881
2197,2016-11-29,1677000,361626
2196,2016-11-30,1746000,570704
2195,2016-12-01,1749000,310707
2194,2016-12-02,1727000,307059
2193,2016-12-05,1718000,169692
2192,2016-12-06,1748000,280036
2191,2016-12-07,1772000,192073
2190,2016-12-08,1790000,329251
2189,2016-12-09,1780000,213049
2188,2016-12-12,1752000,228289
2187,2016-12-13,1766000,233689
2186,2016-12-14,1777000,149102
2185,2016-12-15,1759000,115471
2184,2016-12-16,1793000,234954
2183,2016-12-19,1795000,108716
2182,2016-12-20,1812000,152304
2181,2016-12-21,1805000,131042
2180,2016-12-22,1809000,127092
2179,2016-12-23,1782000,166697
2178,2016-12-26,1798000,96472
2177,2016-12-27,1799000,93069
2176,2016-12-28,1788000,133258
2175,2016-12-29,1802000,150329
2174,2017-01-02,1805000,93012
2173,2017-01-03,1824000,147153
2172,2017-01-04,1808000,159435
2171,2017-01-05,1778000,219349
2170,2017-01-06,1810000,177619
2169,2017-01-09,1861000,263898
2168,2017-01-10,1862000,181996
2167,2017-01-11,1914000,240363
2166,2017-01-12,1940000,233383
2165,2017-01-13,1873000,319089
2164,2017-01-16,1833000,332230
2163,2017-01-17,1848000,163014
2162,2017-01-18,1847000,177508
2161,2017-01-19,1874000,188378
2160,2017-01-20,1860000,183700
2159,2017-01-23,1903000,176208
2158,2017-01-24,1908000,220975
2157,2017-01-25,1970000,268677
2156,2017-01-26,1995000,304290
2155,2017-01-31,1973000,359844
2154,2017-02-01,1956000,283008
2153,2017-02-02,1968000,300586
2152,2017-02-03,1973000,207727
2151,2017-02-06,1978000,177214
2150,2017-02-07,1941000,280836
2149,2017-02-08,1920000,341859
2148,2017-02-09,1920000,273883
2147,2017-02-10,1918000,220415
2146,2017-02-13,1898000,222041
2145,2017-02-14,1879000,262483
2144,2017-02-15,1886000,283831
2143,2017-02-16,1901000,204527
2142,2017-02-17,1893000,307549
2141,2017-02-20,1933000,149716
2140,2017-02-21,1947000,211252
2139,2017-02-22,1965000,170789
2138,2017-02-23,1959000,204346
2137,2017-02-24,1911000,185937
2136,2017-02-27,1903000,180674
2135,2017-02-28,1922000,301774
2134,2017-03-02,1986000,424996
2133,2017-03-03,1981000,254174
2132,2017-03-06,2004000,244697
2131,2017-03-07,2010000,211065
2130,2017-03-08,2010000,242819
2129,2017-03-09,2010000,287445
2128,2017-03-10,2009000,204556
2127,2017-03-13,2030000,148482
2126,2017-03-14,2068000,226501
2125,2017-03-15,2070000,191757
2124,2017-03-16,2092000,198663
2123,2017-03-17,2120000,252046
2122,2017-03-20,2095000,205001
2121,2017-03-21,2128000,284403
2120,2017-03-22,2123000,328545
2119,2017-03-23,2090000,307942
2118,2017-03-24,2075000,256163
2117,2017-03-27,2060000,243553
2116,2017-03-28,2074000,164325
2115,2017-03-29,2089000,201865
2114,2017-03-30,2099000,164080
2113,2017-03-31,2060000,210006
2112,2017-04-03,2072000,191588
2111,2017-04-04,2104000,245110
2110,2017-04-05,2107000,213994
2109,2017-04-06,2092000,193668
2108,2017-04-07,2080000,200420
2107,2017-04-10,2097000,142827
2106,2017-04-11,2080000,143458
2105,2017-04-12,2095000,165498
2104,2017-04-13,2121000,180816
2103,2017-04-14,2101000,109257
2102,2017-04-17,2078000,104495
2101,2017-04-18,2075000,137213
2100,2017-04-19,2045000,235258
2099,2017-04-20,2014000,422977
2098,2017-04-21,2038000,302610
2097,2017-04-24,2062000,179803
2096,2017-04-25,2135000,385992
2095,2017-04-26,2140000,295896
2094,2017-04-27,2192000,460645
2093,2017-04-28,2231000,453714
2092,2017-05-02,2245000,281366
2091,2017-05-04,2276000,273802
2090,2017-05-08,2351000,391651
2089,2017-05-10,2280000,468219
2088,2017-05-11,2275000,425557
2087,2017-05-12,2291000,188458
2086,2017-05-15,2305000,160028
2085,2017-05-16,2319000,176075
2084,2017-05-17,2317000,148489
2083,2017-05-18,2297000,223207
2082,2017-05-19,2236000,315247
2081,2017-05-22,2255000,352871
2080,2017-05-23,2246000,252141
2079,2017-05-24,2244000,173508
2078,2017-05-25,2284000,260896
2077,2017-05-26,2304000,272273
2076,2017-05-29,2281000,174791
2075,2017-05-30,2232000,248672
2074,2017-05-31,2235000,373382
2073,2017-06-01,2234000,195070
2072,2017-06-02,2298000,249775
2071,2017-06-05,2297000,151988
2070,2017-06-07,2265000,274588
2069,2017-06-08,2258000,279575
2068,2017-06-09,2305000,234657
2067,2017-06-12,2269000,219086
2066,2017-06-13,2270000,172498
2065,2017-06-14,2268000,203334
2064,2017-06-15,2284000,193140
2063,2017-06-16,2279000,348069
2062,2017-06-19,2328000,226078
2061,2017-06-20,2407000,300900
2060,2017-06-21,2374000,199473
2059,2017-06-22,2398000,229116
2058,2017-06-23,2381000,190302
2057,2017-06-26,2414000,171056
2056,2017-06-27,2415000,192335
2055,2017-06-28,2385000,191450
2054,2017-06-29,2397000,166131
2053,2017-06-30,2377000,237551
2052,2017-07-03,2361000,136111
2051,2017-07-04,2350000,159220
2050,2017-07-05,2379000,212805
2049,2017-07-06,2403000,218461
2048,2017-07-07,2393000,162638
2047,2017-07-10,2433000,215855
2046,2017-07-11,2450000,194356
2045,2017-07-12,2494000,189723
2044,2017-07-13,2528000,320683
2043,2017-07-14,2524000,164780
2042,2017-07-17,2532000,179522
2041,2017-07-18,2542000,141689
2040,2017-07-19,2537000,223150
2039,2017-07-20,2560000,167352
2038,2017-07-21,2554000,168981
2037,2017-07-24,2543000,141995
2036,2017-07-25,2500000,216212
2035,2017-07-26,2492000,224496
2034,2017-07-27,2490000,228990
2033,2017-07-28,2388000,523366
2032,2017-07-31,2410000,254028
2031,2017-08-01,2430000,227390
2030,2017-08-02,2450000,155549
2029,2017-08-03,2389000,310816
2028,2017-08-04,2385000,167184
2027,2017-08-07,2379000,144365
2026,2017-08-08,2386000,159592
2025,2017-08-09,2314000,291108
2024,2017-08-10,2295000,459723
2023,2017-08-11,2231000,508146
2022,2017-08-14,2250000,383712
2021,2017-08-16,2310000,438273
2020,2017-08-17,2352000,248317
2019,2017-08-18,2345000,209559
2018,2017-08-21,2342000,102069
2017,2017-08-22,2350000,147635
2016,2017-08-23,2374000,187694
2015,2017-08-24,2376000,173149
2014,2017-08-25,2351000,224871
2013,2017-08-28,2305000,199242
2012,2017-08-29,2304000,252473
2011,2017-08-30,2310000,150260
2010,2017-08-31,2316000,220234
2009,2017-09-01,2324000,212834
2008,2017-09-04,2302000,158870
2007,2017-09-05,2338000,234322
2006,2017-09-06,2350000,216221
2005,2017-09-07,2406000,193530
2004,2017-09-08,2454000,217860
2003,2017-09-11,2490000,207495
2002,2017-09-12,2480000,240595
2001,2017-09-13,2481000,187140
2000,2017-09-14,2515000,284095
1999,2017-09-15,2520000,215146
1998,2017-09-18,2624000,230499
1997,2017-09-19,2606000,197008
1996,2017-09-20,2611000,185855
1995,2017-09-21,2640000,176796
1994,2017-09-22,2650000,278448
1993,2017-09-25,2681000,186062
1992,2017-09-26,2583000,341144
1991,2017-09-27,2584000,215940
1990,2017-09-28,2563000,240509
1989,2017-09-29,2564000,258188
1988,2017-10-10,2640000,410396
1987,2017-10-11,2732000,273043
1986,2017-10-12,2740000,277814
1985,2017-10-13,2700000,252033
1984,2017-10-16,2696000,195399
1983,2017-10-17,2740000,212156
1982,2017-10-18,2738000,202215
1981,2017-10-19,2649000,242174
1980,2017-10-20,2692000,160541
1979,2017-10-23,2715000,166221
1978,2017-10-24,2702000,116121
1977,2017-10-25,2695000,117657
1976,2017-10-26,2620000,195531
1975,2017-10-27,2654000,147850
1974,2017-10-30,2702000,163923
1973,2017-10-31,2754000,267631
1972,2017-11-01,2861000,290205
1971,2017-11-02,2853000,214421
1970,2017-11-03,2819000,198716
1969,2017-11-06,2819000,180019
1968,2017-11-07,2805000,149291
1967,2017-11-08,2838000,170404
1966,2017-11-09,2817000,239881
1965,2017-11-10,2820000,134976
1964,2017-11-13,2819000,176133
1963,2017-11-14,2796000,134500
1962,2017-11-15,2767000,176339
1961,2017-11-16,2789000,152814
1960,2017-11-17,2791000,214663
1959,2017-11-20,2760000,189455
1958,2017-11-21,2764000,206494
1957,2017-11-22,2798000,159059
1956,2017-11-23,2765000,125458
1955,2017-11-24,2773000,90724
1954,2017-11-27,2632000,362578
1953,2017-11-28,2664000,269988
1952,2017-11-29,2630000,191805
1951,2017-11-30,2540000,592683
1950,2017-12-01,2542000,257372
1949,2017-12-04,2567000,297301
1948,2017-12-05,2563000,186531
1947,2017-12-06,2501000,217784
1946,2017-12-07,2537000,221312
1945,2017-12-08,2600000,225809
1944,2017-12-11,2589000,162517
1943,2017-12-12,2605000,175301
1942,2017-12-13,2566000,226674
1941,2017-12-14,2553000,406208
1940,2017-12-15,2531000,298571
1939,2017-12-18,2560000,147005
1938,2017-12-19,2578000,239572
1937,2017-12-20,2544000,201611
1936,2017-12-21,2457000,312486
1935,2017-12-22,2485000,223993
1934,2017-12-26,2410000,320797
1933,2017-12-27,2468000,214872
1932,2017-12-28,2548000,179709
1931,2018-01-02,2551000,169485
1930,2018-01-03,2581000,200270
1929,2018-01-04,2554000,233909
1928,2018-01-05,2606000,189623
1927,2018-01-08,2601000,167673
1926,2018-01-09,2520000,360272
1925,2018-01-10,2442000,371336
1924,2018-01-11,2412000,502476
1923,2018-01-12,2410000,545409
1922,2018-01-15,2427000,201920
1921,2018-01-16,2500000,407793
1920,2018-01-17,2481000,221061
1919,2018-01-18,2495000,296977
1918,2018-01-19,2466000,184399
1917,2018-01-22,2412000,250418
1916,2018-01-23,2458000,270654
1915,2018-01-24,2467000,191010
1914,2018-01-25,2513000,223207
1913,2018-01-26,2539000,207002
1912,2018-01-29,2561000,236776
1911,2018-01-30,2490000,245691
1910,2018-01-31,2495000,1293626
1909,2018-02-01,2491000,552189
1908,2018-02-02,2385000,585207
1907,2018-02-05,2396000,567158
1906,2018-02-06,2371000,388129
1905,2018-02-07,2290000,468961
1904,2018-02-08,2300000,465021
1903,2018-02-09,2235000,349300
1902,2018-02-12,2286000,315099
1901,2018-02-13,2377000,378465
1900,2018-02-14,2450000,378118
1899,2018-02-19,2419000,307069
1898,2018-02-20,2370000,202452
1897,2018-02-21,2364000,257604
1896,2018-02-22,2338000,177399
1895,2018-02-23,2361000,248466
1894,2018-02-26,2369000,191213
1893,2018-02-27,2369000,196611
1892,2018-02-28,2353000,303247
1891,2018-03-02,2301000,265310
1890,2018-03-05,2260000,282019
1889,2018-03-06,2351000,308467
1888,2018-03-07,2431000,428541
1887,2018-03-08,2460000,389273
1886,2018-03-09,2487000,286088
1885,2018-03-12,2487000,173779
1884,2018-03-13,2583000,401974
1883,2018-03-14,2588000,254265
1882,2018-03-15,2577000,177649
1881,2018-03-16,2557000,243698
1880,2018-03-19,2537000,164377
1879,2018-03-20,2560000,163865
1878,2018-03-21,2553000,178104
1877,2018-03-22,2589000,169082
1876,2018-03-23,2486000,297099
1875,2018-03-26,2514000,201155
1874,2018-03-27,2499000,237480
1873,2018-03-28,2435000,303189
1872,2018-03-29,2452000,201340
1871,2018-03-30,2461000,155542
1870,2018-04-02,2427000,142313
1869,2018-04-03,2406000,255365
1868,2018-04-04,2346000,247684
1867,2018-04-05,2437000,264912
1866,2018-04-06,2420000,250654
1865,2018-04-09,2460000,199008
1864,2018-04-10,2444000,219687
1863,2018-04-11,2443000,201022
1862,2018-04-12,2450000,249325
1861,2018-04-13,2490000,205566
1860,2018-04-16,2517000,157549
1859,2018-04-17,2499000,155440
1858,2018-04-18,2568000,269252
1857,2018-04-19,2639000,343811
1856,2018-04-20,2581000,235220
1855,2018-04-23,2595000,232380
1854,2018-04-24,2523000,315406
1853,2018-04-25,2520000,332292
1852,2018-04-26,2607000,360931
1851,2018-04-27,2650000,606216
1850,2018-04-30,2650000,0
1849,2018-05-02,2650000,0
1848,2018-05-03,2650000,0
1847,2018-05-04,51900,39565391
1846,2018-05-08,52600,23104720
1845,2018-05-09,50900,16128305
1844,2018-05-10,51600,13905263
1843,2018-05-11,51300,10314997
1842,2018-05-14,50100,14909272
1841,2018-05-15,49200,18709146
1840,2018-05-16,49850,15918683
1839,2018-05-17,49400,10365440
1838,2018-05-18,49500,6706570
1837,2018-05-21,50000,9020998
1836,2018-05-23,51800,17095490
1835,2018-05-24,51400,8289275
1834,2018-05-25,52700,15207266
1833,2018-05-28,52300,9787820
1832,2018-05-29,51300,8480437
1831,2018-05-30,49500,20498098
1830,2018-05-31,50700,63491109
1829,2018-06-01,51300,13038499
1828,2018-06-04,51100,9767171
1827,2018-06-05,51300,9144100
1826,2018-06-07,50600,13590016
1825,2018-06-08,49650,16951706
1824,2018-06-11,49900,10571312
1823,2018-06-12,49400,12110569
1822,2018-06-14,48200,20971729
1821,2018-06-15,47650,17080892
1820,2018-06-18,46600,16661870
1819,2018-06-19,47000,15217971
1818,2018-06-20,47000,12959316
1817,2018-06-21,47050,10015541
1816,2018-06-22,47250,10298006
1815,2018-06-25,46650,10587711
1814,2018-06-26,47000,11223166
1813,2018-06-27,47950,15274752
1812,2018-06-28,46800,12784800
1811,2018-06-29,46650,14099635
1810,2018-07-02,45550,13112253
1809,2018-07-03,46150,10959655
1808,2018-07-04,46250,8776763
1807,2018-07-05,45950,7039773
1806,2018-07-06,44900,17843706
1805,2018-07-09,45600,11602464
1804,2018-07-10,46300,10528665
1803,2018-07-11,46000,11224077
1802,2018-07-12,45500,11828104
1801,2018-07-13,46500,11543389
1800,2018-07-16,46050,7678719
1799,2018-07-17,45850,8892953
1798,2018-07-18,46550,10952645
1797,2018-07-19,46900,9880128
1796,2018-07-20,47450,10474547
1795,2018-07-23,46500,10823782
1794,2018-07-24,46150,8261363
1793,2018-07-25,46150,7222471
1792,2018-07-26,46900,7374946
1791,2018-07-27,46900,4762460
1790,2018-07-30,46500,5723035
1789,2018-07-31,46250,8033607
1788,2018-08-01,46550,7484499
1787,2018-08-02,45550,8560924
1786,2018-08-03,45750,8274944
1785,2018-08-06,45800,6771979
1784,2018-08-07,46700,9058174
1783,2018-08-08,46800,6429338
1782,2018-08-09,46900,12010886
1781,2018-08-10,45400,16670643
1780,2018-08-13,45050,9803831
1779,2018-08-14,45150,6409259
1778,2018-08-16,44250,10088229
1777,2018-08-17,44100,6808747
1776,2018-08-20,43850,7289124
1775,2018-08-21,44800,9520270
1774,2018-08-22,46100,11641656
1773,2018-08-23,46200,6730918
1772,2018-08-24,46150,6582535
1771,2018-08-27,46300,5263782
1770,2018-08-28,46550,7365976
1769,2018-08-29,46800,5572374
1768,2018-08-30,47650,12193231
1767,2018-08-31,48450,13577454
1766,2018-09-03,47450,8595084
1765,2018-09-04,47650,6791255
1764,2018-09-05,46600,9139998
1763,2018-09-06,46100,9040553
1762,2018-09-07,44900,18285508
1761,2018-09-10,45500,9979838
1760,2018-09-11,45050,9865790
1759,2018-09-12,44550,12995269
1758,2018-09-13,44050,18277942
1757,2018-09-14,45850,12446344
1756,2018-09-17,45150,8123384
1755,2018-09-18,45500,9987090
1754,2018-09-19,46150,9367454
1753,2018-09-20,47250,13536966
1752,2018-09-21,47400,14476906
1751,2018-09-27,47500,15804586
1750,2018-09-28,46450,11270515
1749,2018-10-01,46350,6354983
1748,2018-10-02,45700,6607188
1747,2018-10-04,44700,11865327
1746,2018-10-05,44700,10544165
1745,2018-10-08,44950,6759464
1744,2018-10-10,45300,10341349
1743,2018-10-11,43100,19324537
1742,2018-10-12,44000,12640906
1741,2018-10-15,43800,7434522
1740,2018-10-16,43600,6825677
1739,2018-10-17,44150,8306193
1738,2018-10-18,44050,8347725
1737,2018-10-19,43900,7842520
1736,2018-10-22,43550,8357648
1735,2018-10-23,43050,9531231
1734,2018-10-24,42550,13522825
1733,2018-10-25,41000,19338170
1732,2018-10-26,41000,14413864
1731,2018-10-29,41400,14460521
1730,2018-10-30,42350,14205190
1729,2018-10-31,42400,17621480
1728,2018-11-01,42150,13423132
1727,2018-11-02,44150,16517112
1726,2018-11-05,43800,9426777
1725,2018-11-06,43750,7713625
1724,2018-11-07,44000,11553998
1723,2018-11-08,44050,12617397
1722,2018-11-09,44300,7318500
1721,2018-11-12,45200,8552566
1720,2018-11-13,44500,9311126
1719,2018-11-14,44100,6783344
1718,2018-11-15,44250,5864067
1717,2018-11-16,44000,7777124
1716,2018-11-19,43650,7538720
1715,2018-11-20,42800,9420664
1714,2018-11-21,42100,10769589
1713,2018-11-22,42450,5970796
1712,2018-11-23,42400,5192638
1711,2018-11-26,42600,6613009
1710,2018-11-27,43050,8367091
1709,2018-11-28,43150,6943099
1708,2018-11-29,43150,8473511
1707,2018-11-30,41850,19775519
1706,2018-12-03,43250,12110702
1705,2018-12-04,42150,14347746
1704,2018-12-05,41450,12631983
1703,2018-12-06,40500,14251826
1702,2018-12-07,40950,11433083
1701,2018-12-10,40200,14892263
1700,2018-12-11,40250,10638766
1699,2018-12-12,40450,12024279
1698,2018-12-13,40000,26254646
1697,2018-12-14,38950,19671783
1696,2018-12-17,39150,11532968
1695,2018-12-18,38900,11042101
1694,2018-12-19,39100,9942037
1693,2018-12-20,38650,11937617
1692,2018-12-21,38650,14947080
1691,2018-12-24,38800,9729530
1690,2018-12-26,38350,12707675
1689,2018-12-27,38250,10510643
1688,2018-12-28,38700,9900267
1687,2019-01-02,38750,7847664
1686,2019-01-03,37600,12471493
1685,2019-01-04,37450,14108958
1684,2019-01-07,38750,12748997
1683,2019-01-08,38100,12756554
1682,2019-01-09,39600,17452708
1681,2019-01-10,39800,14731699
1680,2019-01-11,40500,11661063
1679,2019-01-14,40050,11984996
1678,2019-01-15,41100,11492756
1677,2019-01-16,41450,8491595
1676,2019-01-17,41950,11736903
1675,2019-01-18,42300,11029256
1674,2019-01-21,42750,11355701
1673,2019-01-22,42150,9964356
1672,2019-01-23,42000,11071079
1671,2019-01-24,43050,14747623
1670,2019-01-25,44750,22789395
1669,2019-01-28,45050,17998914
1668,2019-01-29,45500,16215017
1667,2019-01-30,46400,17505980
1666,2019-01-31,46150,21621145
1665,2019-02-01,46350,13832454
1664,2019-02-07,46200,15872001
1663,2019-02-08,44800,12689196
1662,2019-02-11,45000,11125044
1661,2019-02-12,46050,13184367
1660,2019-02-13,46200,11299738
1659,2019-02-14,47500,17259341
1658,2019-02-15,46050,10554643
1657,2019-02-18,46200,8183728
1656,2019-02-19,45950,6741395
1655,2019-02-20,46900,11506720
1654,2019-02-21,46950,8694009
1653,2019-02-22,47150,6895772
1652,2019-02-25,47350,7484716
1651,2019-02-26,46750,7985547
1650,2019-02-27,46750,8045211
1649,2019-02-28,45100,23569321
1648,2019-03-04,44850,12926539
1647,2019-03-05,44250,10612405
1646,2019-03-06,44000,10202544
1645,2019-03-07,44450,11049749
1644,2019-03-08,43800,7729069
1643,2019-03-11,43650,10717408
1642,2019-03-12,44650,11431977
1641,2019-03-13,43850,8108343
1640,2019-03-14,43850,18039161
1639,2019-03-15,44200,16814163
1638,2019-03-18,43700,8188876
1637,2019-03-19,43900,7609563
1636,2019-03-20,44050,9846242
1635,2019-03-21,45850,21138016
1634,2019-03-22,46550,12535911
1633,2019-03-25,45500,8699728
1632,2019-03-26,45250,9729811
1631,2019-03-27,45350,9568081
1630,2019-03-28,44850,6821306
1629,2019-03-29,44650,11491713
1628,2019-04-01,45050,7362129
1627,2019-04-02,45750,9480688
1626,2019-04-03,46600,12436570
1625,2019-04-04,46950,12650168
1624,2019-04-05,46850,8546339
1623,2019-04-08,46650,8507909
1622,2019-04-09,46650,6878761
1621,2019-04-10,46700,11883995
1620,2019-04-11,46250,13697399
